field_id,season,cropped,ndvi_max,ndvi_amp,sos,pos_ndvi,eos,pos_ndre,ndre_lead_days,ndre_at_peak,s2rep_at_peak,cire_at_peak,stress_days_prepeak,senescence_days,min_decouple_z_prepeak,worst_date,s2rep_z,f_decouple,f_lead,f_rep,stress_score,stress_class,survey_no,field_area_ha
FLD0222,Rabi 2025-26,True,0.826,0.178,2025-12-08,2025-12-28,2026-01-22,2025-12-18,10.000,0.450,715.227,1.417,0.000,0.000,-0.394,2026-01-02,-0.190,False,False,False,0,none,493,1.193
FLD0223,Rabi 2025-26,True,0.832,0.242,2025-11-03,2025-11-03,2025-12-03,2025-11-08,-5.000,0.607,718.414,3.012,0.000,0.000,0.678,2025-11-13,1.200,False,False,False,0,none,491,0.585
FLD0226,Rabi 2025-26,True,0.824,0.285,2025-11-18,2025-11-28,2026-01-02,2025-11-23,5.000,0.467,715.294,1.491,0.000,0.000,-0.558,2025-12-08,-0.161,False,False,False,0,none,489,4.061
FLD0230,Rabi 2025-26,True,0.514,0.204,2025-11-03,2025-11-03,2025-11-18,2025-11-03,0.000,0.380,724.566,1.139,0.000,0.000,3.142,2025-11-13,3.884,False,False,False,0,none,362,0.277
FLD0247,Rabi 2025-26,True,0.784,0.266,2025-12-08,2025-12-08,2025-12-23,2025-12-08,0.000,0.445,714.385,1.319,0.000,0.000,-1.221,2025-12-13,-0.557,False,False,False,0,none,341,10.822
FLD0248,Rabi 2025-26,True,0.823,0.206,2025-12-08,2025-12-08,2026-01-17,2025-12-08,0.000,0.465,714.593,1.453,0.000,0.000,-0.305,2025-12-18,-0.467,False,False,False,0,none,343,3.443
FLD0250,Rabi 2025-26,True,0.775,0.356,2026-02-01,2026-03-13,,2026-03-13,0.000,0.496,718.706,1.742,0.000,0.000,-0.902,2026-02-06,1.328,False,False,False,0,none,308,4.689
FLD0251,Rabi 2025-26,True,0.646,0.216,2025-12-08,2025-12-08,2025-12-23,2025-12-08,0.000,0.390,714.471,1.215,0.000,0.000,-0.949,2025-12-08,-0.520,False,False,False,0,none,230,14.255
FLD0252,Rabi 2025-26,True,0.827,0.474,2025-12-08,2025-12-08,2025-12-23,2025-12-08,0.000,0.530,718.865,2.022,0.000,0.000,-0.593,2025-12-13,1.397,False,False,False,0,none,231,2.317
FLD0253,Rabi 2025-26,True,0.634,0.166,2025-12-18,2026-01-12,,2026-01-12,0.000,0.369,714.655,1.141,0.000,0.000,-0.579,2026-01-07,-0.440,False,False,False,0,none,241,6.126
FLD0254,Rabi 2025-26,True,0.770,0.187,2025-12-08,2025-12-08,2026-01-07,2026-03-13,-95.000,0.455,715.238,1.400,0.000,0.000,-1.323,2025-12-18,-0.185,False,False,False,0,none,272,6.659
FLD0257,Rabi 2025-26,True,0.733,0.278,2025-11-28,2025-12-03,2026-01-02,2025-12-03,0.000,0.435,716.723,1.232,0.000,0.000,0.029,2025-12-13,0.462,False,False,False,0,none,242,3.289
FLD0258,Rabi 2025-26,True,0.668,0.209,2025-12-08,2026-01-12,2026-02-06,2025-12-28,15.000,0.388,717.289,1.103,0.000,10.000,-0.288,2026-01-17,0.709,False,False,False,0,none,243,2.803
FLD0259,Rabi 2025-26,True,0.564,0.157,2025-11-28,2025-12-18,2026-01-07,2025-12-18,0.000,0.349,717.561,1.014,0.000,0.000,-0.451,2025-12-23,0.828,False,False,False,0,none,244,15.129
FLD0275,Rabi 2025-26,True,0.780,0.263,2025-11-18,2025-11-18,2026-01-22,2025-11-18,0.000,0.451,715.320,1.510,0.000,0.000,-0.973,2025-11-28,-0.149,False,False,False,0,none,419,4.301
FLD0289,Rabi 2025-26,True,0.798,0.248,2025-12-08,2025-12-08,2025-12-18,2025-12-08,0.000,0.483,716.562,1.624,0.000,0.000,-0.300,2025-12-13,0.392,False,False,False,0,none,316,1.080
FLD0291,Rabi 2025-26,True,0.922,0.435,2025-11-18,2026-01-22,2026-02-11,2026-01-22,0.000,0.533,718.471,1.891,0.000,0.000,-1.398,2025-12-08,1.225,False,False,False,0,none,301,0.366
FLD0292,Rabi 2025-26,True,0.932,0.343,2025-12-08,2026-01-22,2026-02-06,2026-01-22,0.000,0.543,718.880,1.997,0.000,0.000,-0.432,2025-12-23,1.404,False,False,False,0,none,302,0.806
FLD0293,Rabi 2025-26,True,0.893,0.430,2025-11-08,2025-12-03,2026-01-07,2025-11-28,5.000,0.544,717.673,1.989,0.000,0.000,-0.912,2025-12-13,0.877,False,False,False,0,none,303,0.502
FLD0310,Rabi 2025-26,True,0.625,0.163,2026-02-21,2026-03-03,,2026-03-03,0.000,0.393,715.795,0.832,0.000,0.000,-1.073,2026-02-26,0.058,False,False,False,0,none,289,0.364
FLD0312,Rabi 2025-26,True,0.788,0.181,2025-12-08,2025-12-08,2026-01-02,2025-12-08,0.000,0.459,715.178,1.368,0.000,0.000,-0.610,2025-12-18,-0.211,False,False,False,0,none,290,0.713
FLD0325,Rabi 2025-26,True,0.824,0.297,2025-11-03,2025-11-03,2025-11-28,2025-11-03,0.000,0.510,718.102,1.770,0.000,0.000,0.751,2025-11-13,1.064,False,False,False,0,none,267,0.973
FLD0326,Rabi 2025-26,True,0.748,0.264,2025-12-08,2025-12-08,2026-01-07,2025-12-08,0.000,0.428,714.247,1.390,0.000,0.000,-1.273,2025-12-13,-0.617,False,False,False,0,none,274,2.755
FLD0336,Rabi 2025-26,True,0.723,0.175,2025-12-08,2025-12-08,2026-01-17,2025-12-08,0.000,0.416,713.908,1.189,0.000,0.000,-0.812,2025-12-08,-0.765,False,False,False,0,none,253,6.618
FLD0353,Rabi 2025-26,True,0.543,0.187,2025-11-03,2025-11-03,2026-01-02,2025-11-08,-5.000,0.367,721.864,1.256,0.000,0.000,0.928,2025-11-03,2.705,False,False,False,0,none,232,3.193
FLD0356,Rabi 2025-26,True,0.587,0.220,2025-12-03,2025-12-18,2026-01-02,2025-12-18,0.000,0.374,717.588,0.968,0.000,0.000,-0.590,2025-12-03,0.840,False,False,False,0,none,210,9.958
FLD0357,Rabi 2025-26,True,0.729,0.386,2025-11-03,2025-11-03,2025-12-23,2025-11-03,0.000,0.430,716.487,1.418,0.000,0.000,-1.166,2025-11-13,0.360,False,False,False,0,none,212,4.499
FLD0358,Rabi 2025-26,True,0.575,0.274,2025-11-08,2025-11-18,2025-12-13,2025-11-18,0.000,0.336,720.328,1.044,0.000,0.000,-0.325,2025-11-13,2.035,False,False,False,0,none,214,0.733
FLD0366,Rabi 2025-26,True,0.891,0.311,2025-11-18,2026-03-13,,2026-03-13,0.000,0.557,718.707,2.170,0.000,0.000,-1.452,2025-12-03,1.328,False,False,False,0,none,157,0.551
FLD0374,Rabi 2025-26,True,0.579,0.154,2025-11-23,2025-12-03,2025-12-28,2025-11-28,5.000,0.338,715.677,0.881,0.000,0.000,-0.309,2025-12-13,0.006,False,False,False,0,none,252,42.469
FLD0375,Rabi 2025-26,True,0.739,0.356,2025-12-08,2025-12-08,2025-12-28,2025-12-08,0.000,0.499,718.396,1.676,0.000,0.000,0.696,2025-12-18,1.192,False,False,False,0,none,341,1.591
FLD0382,Rabi 2025-26,True,0.592,0.155,2025-12-18,2025-12-28,2026-01-22,2025-12-28,0.000,0.354,714.935,0.919,0.000,0.000,-0.049,2025-12-18,-0.317,False,False,False,0,none,340,3.121
FLD0383,Rabi 2025-26,True,0.643,0.274,2025-11-03,2025-11-03,2026-01-02,2025-11-03,0.000,0.389,716.419,1.211,0.000,0.000,0.092,2025-11-13,0.330,False,False,False,0,none,341iS,30.671
FLD0384,Rabi 2025-26,True,0.862,0.292,2025-12-08,2025-12-08,2026-02-06,2025-12-08,0.000,0.533,717.917,2.131,0.000,0.000,0.200,2025-12-18,0.983,False,False,False,0,none,322,2.817
FLD0390,Rabi 2025-26,True,0.766,0.310,2025-12-08,2025-12-08,2025-12-28,2025-12-08,0.000,0.454,715.700,1.446,0.000,0.000,-0.710,2025-12-13,0.016,False,False,False,0,none,487,4.684
FLD0391,Rabi 2025-26,True,0.791,0.407,2025-12-08,2026-03-13,,2026-03-13,0.000,0.524,720.296,1.786,0.000,0.000,-0.882,2025-12-08,2.021,False,False,False,0,none,472,2.355
FLD0392,Rabi 2025-26,True,0.697,0.156,2025-11-18,2025-11-18,2026-01-07,2025-11-18,0.000,0.408,714.327,1.296,0.000,0.000,-0.649,2025-11-28,-0.583,False,False,False,0,none,150,9.901
FLD0393,Rabi 2025-26,True,0.861,0.178,2026-01-27,2026-02-21,,2026-02-21,0.000,0.564,721.368,2.549,0.000,0.000,-0.283,2026-01-27,2.489,False,False,False,0,none,106,1.047
FLD0397,Rabi 2025-26,True,0.855,0.275,2025-11-08,2025-11-18,2026-01-07,2025-11-18,0.000,0.490,715.608,1.630,0.000,0.000,-0.241,2025-11-23,-0.024,False,False,False,0,none,72,1.005
FLD0398,Rabi 2025-26,True,0.813,0.257,2025-12-08,2025-12-08,2025-12-23,2025-12-08,0.000,0.485,716.244,1.602,0.000,0.000,-0.122,2025-12-13,0.254,False,False,False,0,none,74,2.198
FLD0399,Rabi 2025-26,True,0.921,0.379,2025-11-08,2025-11-23,2026-01-17,2025-11-18,5.000,0.571,718.558,2.266,0.000,0.000,0.145,2025-12-03,1.263,False,False,False,0,none,75,1.633
FLD0401,Rabi 2025-26,True,0.744,0.208,2025-11-08,2025-11-18,2026-01-12,2025-11-18,0.000,0.479,718.159,1.588,0.000,0.000,0.356,2025-11-28,1.089,False,False,False,0,none,76,1.487
FLD0404,Rabi 2025-26,True,0.853,0.150,2025-11-08,2025-11-13,2025-12-18,2025-11-08,5.000,0.504,716.752,1.756,0.000,0.000,-0.707,2025-11-23,0.475,False,False,False,0,none,78,0.334
FLD0406,Rabi 2025-26,True,0.796,0.176,2025-12-18,2026-03-03,,2026-03-08,-5.000,0.502,720.821,2.010,0.000,0.000,-0.631,2026-02-01,2.250,False,False,False,0,none,81,0.318
FLD0411,Rabi 2025-26,True,0.889,0.325,2025-12-08,2025-12-08,2026-01-07,2025-12-08,0.000,0.545,717.209,1.959,0.000,0.000,-0.018,2025-12-08,0.674,False,False,False,0,none,195,0.377
FLD0419,Rabi 2025-26,True,0.888,0.216,2025-11-23,2025-12-03,,2025-12-03,0.000,0.495,715.539,1.649,0.000,0.000,-0.894,2025-12-03,-0.054,False,False,False,0,none,200,0.377
FLD0426,Rabi 2025-26,True,0.803,0.270,2025-12-08,2025-12-18,,2026-02-26,-70.000,0.457,715.663,1.418,0.000,0.000,-1.175,2025-12-08,0.000,False,False,False,0,none,24,1.749
FLD0427,Rabi 2025-26,True,0.857,0.177,2025-12-03,2026-02-11,,2026-02-16,-5.000,0.474,716.321,1.595,0.000,0.000,-0.504,2026-01-12,0.287,False,False,False,0,none,23,1.700
FLD0431,Rabi 2025-26,True,0.799,0.236,2025-12-08,2025-12-08,2026-02-06,2025-12-08,0.000,0.462,715.290,1.442,0.000,0.000,-0.247,2025-12-18,-0.163,False,False,False,0,none,338,0.922
FLD0432,Rabi 2025-26,True,0.742,0.169,2026-02-26,2026-03-03,,2026-03-08,-5.000,0.440,715.117,1.346,0.000,0.000,-1.054,2026-02-26,-0.238,False,False,False,0,none,339,1.535
FLD0436,Rabi 2025-26,True,0.794,0.167,2025-12-08,2025-12-08,2026-01-22,2025-12-08,0.000,0.445,714.535,1.356,0.000,0.000,-0.848,2025-12-08,-0.492,False,False,False,0,none,341iS,5.797
FLD0439,Rabi 2025-26,True,0.840,0.374,2025-12-08,2025-12-08,2025-12-28,2025-12-08,0.000,0.516,717.379,1.846,0.000,0.000,-0.093,2025-12-18,0.749,False,False,False,0,none,227,1.957
FLD0440,Rabi 2025-26,True,0.808,0.239,2025-12-08,2025-12-08,2026-01-12,2025-12-08,0.000,0.487,716.750,1.604,0.000,0.000,-1.162,2025-12-18,0.474,False,False,False,0,none,228,1.790
FLD0445,Rabi 2025-26,True,0.912,0.449,2025-11-18,2025-11-28,2026-01-12,2025-11-23,5.000,0.553,717.282,2.024,0.000,0.000,-0.850,2025-12-08,0.707,False,False,False,0,none,226,0.777
FLD0448,Rabi 2025-26,True,0.867,0.220,2025-12-08,2025-12-08,2026-02-06,2025-12-08,0.000,0.481,714.985,1.526,0.000,0.000,-0.954,2025-12-08,-0.295,False,False,False,0,none,386,0.931
FLD0449,Rabi 2025-26,True,0.946,0.151,2025-11-18,2025-11-28,2026-01-12,2025-11-18,10.000,0.517,715.157,1.783,0.000,5.000,-1.314,2025-12-08,-0.221,False,False,False,0,none,387,0.493
FLD0456,Rabi 2025-26,True,0.882,0.221,2025-12-08,2025-12-08,2026-01-12,2025-12-08,0.000,0.493,715.521,1.675,0.000,0.000,-0.180,2025-12-13,-0.062,False,False,False,0,none,395,0.222
FLD0466,Rabi 2025-26,True,0.773,0.192,2025-11-13,2025-12-03,2026-01-12,2025-12-13,-10.000,0.575,722.948,2.377,0.000,0.000,1.664,2025-11-13,3.178,False,False,False,0,none,404,0.541
FLD0002,Rabi 2025-26,False,0.814,,,,,,,,,,,,,,,False,False,False,0,no crop,315,1.283
FLD0005,Rabi 2025-26,False,0.771,,,,,,,,,,,,,,,False,False,False,0,no crop,312,1.856
FLD0006,Rabi 2025-26,False,0.786,,,,,,,,,,,,,,,False,False,False,0,no crop,313,2.081
FLD0007,Rabi 2025-26,False,0.628,,,,,,,,,,,,,,,False,False,False,0,no crop,309,4.279
FLD0010,Rabi 2025-26,False,0.817,,,,,,,,,,,,,,,False,False,False,0,no crop,323,1.629
FLD0013,Rabi 2025-26,False,0.855,,,,,,,,,,,,,,,False,False,False,0,no crop,320,0.831
FLD0014,Rabi 2025-26,False,0.819,,,,,,,,,,,,,,,False,False,False,0,no crop,227,1.921
FLD0016,Rabi 2025-26,False,0.964,,,,,,,,,,,,,,,False,False,False,0,no crop,333,0.242
FLD0020,Rabi 2025-26,False,0.837,,,,,,,,,,,,,,,False,False,False,0,no crop,379,0.671
FLD0022,Rabi 2025-26,False,0.800,,,,,,,,,,,,,,,False,False,False,0,no crop,382,1.590
FLD0023,Rabi 2025-26,False,0.857,,,,,,,,,,,,,,,False,False,False,0,no crop,384,0.631
FLD0024,Rabi 2025-26,False,0.847,,,,,,,,,,,,,,,False,False,False,0,no crop,383,2.004
FLD0029,Rabi 2025-26,False,0.847,,,,,,,,,,,,,,,False,False,False,0,no crop,380,4.697
FLD0031,Rabi 2025-26,False,0.781,,,,,,,,,,,,,,,False,False,False,0,no crop,375,5.943
FLD0032,Rabi 2025-26,False,0.887,,,,,,,,,,,,,,,False,False,False,0,no crop,378,2.433
FLD0033,Rabi 2025-26,False,0.795,,,,,,,,,,,,,,,False,False,False,0,no crop,371,1.497
FLD0035,Rabi 2025-26,False,0.885,,,,,,,,,,,,,,,False,False,False,0,no crop,374,0.904
FLD0036,Rabi 2025-26,False,0.819,,,,,,,,,,,,,,,False,False,False,0,no crop,376,0.268
FLD0037,Rabi 2025-26,False,0.747,,,,,,,,,,,,,,,False,False,False,0,no crop,372,2.282
FLD0038,Rabi 2025-26,False,0.775,,,,,,,,,,,,,,,False,False,False,0,no crop,369,3.128
FLD0040,Rabi 2025-26,False,0.696,,,,,,,,,,,,,,,False,False,False,0,no crop,373,3.443
FLD0041,Rabi 2025-26,False,0.783,,,,,,,,,,,,,,,False,False,False,0,no crop,366,20.196
FLD0042,Rabi 2025-26,False,0.830,,,,,,,,,,,,,,,False,False,False,0,no crop,367,2.244
FLD0043,Rabi 2025-26,False,0.719,,,,,,,,,,,,,,,False,False,False,0,no crop,364,10.548
FLD0047,Rabi 2025-26,False,0.802,,,,,,,,,,,,,,,False,False,False,0,no crop,475,1.562
FLD0048,Rabi 2025-26,False,0.596,,,,,,,,,,,,,,,False,False,False,0,no crop,474,2.670
FLD0049,Rabi 2025-26,False,0.708,,,,,,,,,,,,,,,False,False,False,0,no crop,481,3.665
FLD0050,Rabi 2025-26,False,0.741,,,,,,,,,,,,,,,False,False,False,0,no crop,479,0.893
FLD0051,Rabi 2025-26,False,0.708,,,,,,,,,,,,,,,False,False,False,0,no crop,483,0.839
FLD0052,Rabi 2025-26,False,0.801,,,,,,,,,,,,,,,False,False,False,0,no crop,471,5.793
FLD0053,Rabi 2025-26,False,0.561,,,,,,,,,,,,,,,False,False,False,0,no crop,470,0.850
FLD0054,Rabi 2025-26,False,0.778,,,,,,,,,,,,,,,False,False,False,0,no crop,484,8.564
FLD0055,Rabi 2025-26,False,0.777,,,,,,,,,,,,,,,False,False,False,0,no crop,473,4.728
FLD0056,Rabi 2025-26,False,0.823,,,,,,,,,,,,,,,False,False,False,0,no crop,460,2.394
FLD0057,Rabi 2025-26,False,0.864,,,,,,,,,,,,,,,False,False,False,0,no crop,461,3.594
FLD0058,Rabi 2025-26,False,0.709,,,,,,,,,,,,,,,False,False,False,0,no crop,462,3.210
FLD0059,Rabi 2025-26,False,0.800,,,,,,,,,,,,,,,False,False,False,0,no crop,456,1.279
FLD0061,Rabi 2025-26,False,0.803,,,,,,,,,,,,,,,False,False,False,0,no crop,458,1.108
FLD0063,Rabi 2025-26,False,0.775,,,,,,,,,,,,,,,False,False,False,0,no crop,454,7.347
FLD0068,Rabi 2025-26,False,0.749,,,,,,,,,,,,,,,False,False,False,0,no crop,433,2.986
FLD0070,Rabi 2025-26,False,0.723,,,,,,,,,,,,,,,False,False,False,0,no crop,464,1.063
FLD0071,Rabi 2025-26,False,0.802,,,,,,,,,,,,,,,False,False,False,0,no crop,432,9.747
FLD0075,Rabi 2025-26,False,0.861,,,,,,,,,,,,,,,False,False,False,0,no crop,468,1.860
FLD0078,Rabi 2025-26,False,0.819,,,,,,,,,,,,,,,False,False,False,0,no crop,26,8.201
FLD0080,Rabi 2025-26,False,0.676,,,,,,,,,,,,,,,False,False,False,0,no crop,29,4.688
FLD0081,Rabi 2025-26,False,0.809,,,,,,,,,,,,,,,False,False,False,0,no crop,30,9.278
FLD0082,Rabi 2025-26,False,0.808,,,,,,,,,,,,,,,False,False,False,0,no crop,31,14.418
FLD0084,Rabi 2025-26,False,0.842,,,,,,,,,,,,,,,False,False,False,0,no crop,33,19.394
FLD0085,Rabi 2025-26,False,0.760,,,,,,,,,,,,,,,False,False,False,0,no crop,35,8.156
FLD0086,Rabi 2025-26,False,0.809,,,,,,,,,,,,,,,False,False,False,0,no crop,36,25.276
FLD0087,Rabi 2025-26,False,0.765,,,,,,,,,,,,,,,False,False,False,0,no crop,34,7.733
FLD0088,Rabi 2025-26,False,0.840,,,,,,,,,,,,,,,False,False,False,0,no crop,17,5.255
FLD0094,Rabi 2025-26,False,0.847,,,,,,,,,,,,,,,False,False,False,0,no crop,37,4.165
FLD0096,Rabi 2025-26,False,0.808,,,,,,,,,,,,,,,False,False,False,0,no crop,45,2.796
FLD0097,Rabi 2025-26,False,0.775,,,,,,,,,,,,,,,False,False,False,0,no crop,46,1.961
FLD0098,Rabi 2025-26,False,0.792,,,,,,,,,,,,,,,False,False,False,0,no crop,71,4.162
FLD0100,Rabi 2025-26,False,0.895,,,,,,,,,,,,,,,False,False,False,0,no crop,70,0.210
FLD0101,Rabi 2025-26,False,0.871,,,,,,,,,,,,,,,False,False,False,0,no crop,66,0.309
FLD0110,Rabi 2025-26,False,0.873,,,,,,,,,,,,,,,False,False,False,0,no crop,61,3.403
FLD0112,Rabi 2025-26,False,0.795,,,,,,,,,,,,,,,False,False,False,0,no crop,47,8.562
FLD0113,Rabi 2025-26,False,0.853,,,,,,,,,,,,,,,False,False,False,0,no crop,43,5.881
FLD0114,Rabi 2025-26,False,0.884,,,,,,,,,,,,,,,False,False,False,0,no crop,49,0.253
FLD0116,Rabi 2025-26,False,0.828,,,,,,,,,,,,,,,False,False,False,0,no crop,64,8.524
FLD0118,Rabi 2025-26,False,0.562,,,,,,,,,,,,,,,False,False,False,0,no crop,62,3.789
FLD0120,Rabi 2025-26,False,0.875,,,,,,,,,,,,,,,False,False,False,0,no crop,41,12.720
FLD0121,Rabi 2025-26,False,0.861,,,,,,,,,,,,,,,False,False,False,0,no crop,42,4.670
FLD0122,Rabi 2025-26,False,0.818,,,,,,,,,,,,,,,False,False,False,0,no crop,69,10.414
FLD0123,Rabi 2025-26,False,0.846,,,,,,,,,,,,,,,False,False,False,0,no crop,88,9.232
FLD0124,Rabi 2025-26,False,0.800,,,,,,,,,,,,,,,False,False,False,0,no crop,87,8.303
FLD0126,Rabi 2025-26,False,0.809,,,,,,,,,,,,,,,False,False,False,0,no crop,86,1.512
FLD0128,Rabi 2025-26,False,0.901,,,,,,,,,,,,,,,False,False,False,0,no crop,100,0.938
FLD0129,Rabi 2025-26,False,0.739,,,,,,,,,,,,,,,False,False,False,0,no crop,101,0.694
FLD0133,Rabi 2025-26,False,0.777,,,,,,,,,,,,,,,False,False,False,0,no crop,97,7.912
FLD0134,Rabi 2025-26,False,0.819,,,,,,,,,,,,,,,False,False,False,0,no crop,96,1.972
FLD0136,Rabi 2025-26,False,0.736,,,,,,,,,,,,,,,False,False,False,0,no crop,94,1.988
FLD0139,Rabi 2025-26,False,0.666,,,,,,,,,,,,,,,False,False,False,0,no crop,111,0.590
FLD0141,Rabi 2025-26,False,0.851,,,,,,,,,,,,,,,False,False,False,0,no crop,107,0.175
FLD0142,Rabi 2025-26,False,0.928,,,,,,,,,,,,,,,False,False,False,0,no crop,108,0.095
FLD0143,Rabi 2025-26,False,0.793,,,,,,,,,,,,,,,False,False,False,0,no crop,103,7.045
FLD0146,Rabi 2025-26,False,0.782,,,,,,,,,,,,,,,False,False,False,0,no crop,90,4.084
FLD0147,Rabi 2025-26,False,0.820,,,,,,,,,,,,,,,False,False,False,0,no crop,89,4.042
FLD0148,Rabi 2025-26,False,0.735,,,,,,,,,,,,,,,False,False,False,0,no crop,138,12.926
FLD0150,Rabi 2025-26,False,0.768,,,,,,,,,,,,,,,False,False,False,0,no crop,143,5.294
FLD0153,Rabi 2025-26,False,0.684,,,,,,,,,,,,,,,False,False,False,0,no crop,137,5.877
FLD0156,Rabi 2025-26,False,0.705,,,,,,,,,,,,,,,False,False,False,0,no crop,142,3.944
FLD0159,Rabi 2025-26,False,0.756,,,,,,,,,,,,,,,False,False,False,0,no crop,148,1.793
FLD0161,Rabi 2025-26,False,0.774,,,,,,,,,,,,,,,False,False,False,0,no crop,136,4.959
FLD0162,Rabi 2025-26,False,0.864,,,,,,,,,,,,,,,False,False,False,0,no crop,135,0.850
FLD0164,Rabi 2025-26,False,0.640,,,,,,,,,,,,,,,False,False,False,0,no crop,134,0.665
FLD0165,Rabi 2025-26,False,0.688,,,,,,,,,,,,,,,False,False,False,0,no crop,154,2.774
FLD0169,Rabi 2025-26,False,0.549,,,,,,,,,,,,,,,False,False,False,0,no crop,155,0.496
FLD0172,Rabi 2025-26,False,0.723,,,,,,,,,,,,,,,False,False,False,0,no crop,161,1.247
FLD0173,Rabi 2025-26,False,0.690,,,,,,,,,,,,,,,False,False,False,0,no crop,156,6.017
FLD0175,Rabi 2025-26,False,0.705,,,,,,,,,,,,,,,False,False,False,0,no crop,209,2.775
FLD0176,Rabi 2025-26,False,0.551,,,,,,,,,,,,,,,False,False,False,0,no crop,208,2.393
FLD0178,Rabi 2025-26,False,0.376,,,,,,,,,,,,,,,False,False,False,0,no crop,134,0.640
FLD0181,Rabi 2025-26,False,0.708,,,,,,,,,,,,,,,False,False,False,0,no crop,130,5.009
FLD0184,Rabi 2025-26,False,0.746,,,,,,,,,,,,,,,False,False,False,0,no crop,126,0.598
FLD0189,Rabi 2025-26,False,0.717,,,,,,,,,,,,,,,False,False,False,0,no crop,125,0.724
FLD0191,Rabi 2025-26,False,0.811,,,,,,,,,,,,,,,False,False,False,0,no crop,115,4.199
FLD0194,Rabi 2025-26,False,0.814,,,,,,,,,,,,,,,False,False,False,0,no crop,112,1.490
FLD0195,Rabi 2025-26,False,0.800,,,,,,,,,,,,,,,False,False,False,0,no crop,105,0.666
FLD0198,Rabi 2025-26,False,0.363,,,,,,,,,,,,,,,False,False,False,0,no crop,118,0.239
FLD0202,Rabi 2025-26,False,0.733,,,,,,,,,,,,,,,False,False,False,0,no crop,189,0.338
FLD0203,Rabi 2025-26,False,0.662,,,,,,,,,,,,,,,False,False,False,0,no crop,190,11.083
FLD0204,Rabi 2025-26,False,0.798,,,,,,,,,,,,,,,False,False,False,0,no crop,104,2.135
FLD0207,Rabi 2025-26,False,0.622,,,,,,,,,,,,,,,False,False,False,0,no crop,498,0.486
FLD0208,Rabi 2025-26,False,0.673,,,,,,,,,,,,,,,False,False,False,0,no crop,6,0.325
FLD0212,Rabi 2025-26,False,0.850,,,,,,,,,,,,,,,False,False,False,0,no crop,5,0.231
FLD0220,Rabi 2025-26,False,0.767,,,,,,,,,,,,,,,False,False,False,0,no crop,496,0.335
FLD0221,Rabi 2025-26,False,0.522,,,,,,,,,,,,,,,False,False,False,0,no crop,494,0.466
FLD0228,Rabi 2025-26,False,0.764,,,,,,,,,,,,,,,False,False,False,0,no crop,224,3.968
FLD0229,Rabi 2025-26,False,0.813,,,,,,,,,,,,,,,False,False,False,0,no crop,480,0.408
FLD0231,Rabi 2025-26,False,0.757,,,,,,,,,,,,,,,False,False,False,0,no crop,361,3.668
FLD0238,Rabi 2025-26,False,0.350,,,,,,,,,,,,,,,False,False,False,0,no crop,359,0.370
FLD0242,Rabi 2025-26,False,0.830,,,,,,,,,,,,,,,False,False,False,0,no crop,348,0.876
FLD0244,Rabi 2025-26,False,0.793,,,,,,,,,,,,,,,False,False,False,0,no crop,347,0.640
FLD0249,Rabi 2025-26,False,0.930,,,,,,,,,,,,,,,False,False,False,0,no crop,329iS,0.846
FLD0256,Rabi 2025-26,False,0.453,,,,,,,,,,,,,,,False,False,False,0,no crop,240,7.061
FLD0261,Rabi 2025-26,False,0.807,,,,,,,,,,,,,,,False,False,False,0,no crop,270,3.911
FLD0263,Rabi 2025-26,False,0.576,,,,,,,,,,,,,,,False,False,False,0,no crop,448,7.423
FLD0264,Rabi 2025-26,False,0.724,,,,,,,,,,,,,,,False,False,False,0,no crop,446,8.293
FLD0265,Rabi 2025-26,False,0.747,,,,,,,,,,,,,,,False,False,False,0,no crop,447,11.646
FLD0266,Rabi 2025-26,False,0.629,,,,,,,,,,,,,,,False,False,False,0,no crop,431,22.901
FLD0268,Rabi 2025-26,False,0.667,,,,,,,,,,,,,,,False,False,False,0,no crop,428,2.659
FLD0269,Rabi 2025-26,False,0.837,,,,,,,,,,,,,,,False,False,False,0,no crop,424,2.856
FLD0270,Rabi 2025-26,False,0.689,,,,,,,,,,,,,,,False,False,False,0,no crop,427,3.470
FLD0271,Rabi 2025-26,False,0.772,,,,,,,,,,,,,,,False,False,False,0,no crop,426,1.927
FLD0273,Rabi 2025-26,False,0.770,,,,,,,,,,,,,,,False,False,False,0,no crop,421,3.308
FLD0274,Rabi 2025-26,False,0.727,,,,,,,,,,,,,,,False,False,False,0,no crop,420,3.989
FLD0277,Rabi 2025-26,False,0.832,,,,,,,,,,,,,,,False,False,False,0,no crop,417,5.947
FLD0278,Rabi 2025-26,False,0.767,,,,,,,,,,,,,,,False,False,False,0,no crop,416,6.674
FLD0279,Rabi 2025-26,False,0.686,,,,,,,,,,,,,,,False,False,False,0,no crop,415,5.323
FLD0280,Rabi 2025-26,False,0.682,,,,,,,,,,,,,,,False,False,False,0,no crop,414,5.493
FLD0281,Rabi 2025-26,False,0.786,,,,,,,,,,,,,,,False,False,False,0,no crop,410,0.567
FLD0283,Rabi 2025-26,False,0.770,,,,,,,,,,,,,,,False,False,False,0,no crop,423,4.683
FLD0288,Rabi 2025-26,False,0.864,,,,,,,,,,,,,,,False,False,False,0,no crop,317,1.166
FLD0290,Rabi 2025-26,False,0.772,,,,,,,,,,,,,,,False,False,False,0,no crop,307,7.304
